Question No.,Name,Problem Link,C++ Solution Link,Python Solution Link,Status,Category,Difficulty,Basic Idea,Section,Time Complexity,Space Complexity,Premium,Tags
2260,Minimum Consecutive Cards to Pick Up,https://leetcode.com/problems/minimum-consecutive-cards-to-pick-up/,https://github.com/astromanish/CP/blob/master/final_solution/2260.%20Minimum%20Consecutive%20Cards%20to%20Pick%20Up/2260.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2260.%20Minimum%20Consecutive%20Cards%20to%20Pick%20Up/2260.py,Not started,,,,Hash Table,O(n),O(n),,Hash Table
2193,Minimum Number of Moves to Make Palindrome,https://leetcode.com/problems/minimum-number-of-moves-to-make-palindrome/,https://github.com/astromanish/CP/blob/master/final_solution/2193.%20Minimum%20Number%20of%20Moves%20to%20Make%20Palindrome/2193.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2193.%20Minimum%20Number%20of%20Moves%20to%20Make%20Palindrome/2193.py,Not started,,,,Greedy,O(nlogn),O(n),,"BIT, Fenwick Tree, Greedy"
2286,Booking Concert Tickets in Groups,https://leetcode.com/problems/booking-concert-tickets-in-groups/,https://github.com/astromanish/CP/blob/master/final_solution/2286.%20Booking%20Concert%20Tickets%20in%20Groups/2286.cpp,,Not started,,,,Design,"ctor: O(n)<br>gather: O(logn)<br>scatter: O(logn), amortized",O(n),,"Binary Search, Segment Tree"
2099,Find Subsequence of Length K With the Largest Sum,https://leetcode.com/problems/find-subsequence-of-length-k-with-the-largest-sum/,https://github.com/astromanish/CP/blob/master/final_solution/2099.%20Find%20Subsequence%20of%20Length%20K%20With%20the%20Largest%20Sum/2099.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2099.%20Find%20Subsequence%20of%20Length%20K%20With%20the%20Largest%20Sum/2099.py,Not started,,,,Array,O(n) on average,O(n),,Quick Select
2119,A Number After a Double Reversal,https://leetcode.com/problems/a-number-after-a-double-reversal/,https://github.com/astromanish/CP/blob/master/final_solution/2119.%20A%20Number%20After%20a%20Double%20Reversal/2119.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2119.%20A%20Number%20After%20a%20Double%20Reversal/2119.py,Not started,,,,Mathematics,O(1),O(1),,Math
2300,Successful Pairs of Spells and Potions,https://leetcode.com/problems/successful-pairs-of-spells-and-potions/,https://github.com/astromanish/CP/blob/master/final_solution/2300.%20Successful%20Pairs%20of%20Spells%20and%20Potions/2300.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2300.%20Successful%20Pairs%20of%20Spells%20and%20Potions/2300.py,Not started,,,,Binary Search,O(mlogm + nlogm),O(1),,Binary Search
2810,Faulty Keyboard,https://leetcode.com/problems/faulty-keyboard/,https://github.com/astromanish/CP/blob/master/final_solution/2810.%20Faulty%20Keyboard/2810.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2810.%20Faulty%20Keyboard/2810.py,Not started,,,,String,O(n),O(n),,"Deque, String"
2382,Maximum Segment Sum After Removals,https://leetcode.com/problems/maximum-segment-sum-after-removals/,https://github.com/astromanish/CP/blob/master/final_solution/2382.%20Maximum%20Segment%20Sum%20After%20Removals/2382.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2382.%20Maximum%20Segment%20Sum%20After%20Removals/2382.py,Not started,,,,Array,O(n),O(n),,"BST, Prefix Sum, Sorted List, Union Find"
2522,Partition String Into Substrings With Values at Most K,https://leetcode.com/problems/partition-string-into-substrings-with-values-at-most-k/,https://github.com/astromanish/CP/blob/master/final_solution/2522.%20Partition%20String%20Into%20Substrings%20With%20Values%20at%20Most%20K/2522.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2522.%20Partition%20String%20Into%20Substrings%20With%20Values%20at%20Most%20K/2522.py,Not started,,,,Greedy,O(n),O(1),,Greedy
2682,Find the Losers of the Circular Game,https://leetcode.com/problems/find-the-losers-of-the-circular-game/,https://github.com/astromanish/CP/blob/master/final_solution/2682.%20Find%20the%20Losers%20of%20the%20Circular%20Game/2682.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2682.%20Find%20the%20Losers%20of%20the%20Circular%20Game/2682.py,Not started,,,,Simulation,O(n),O(n),,"Hash Table, Simulation"
2179,Count Good Triplets in an Array,https://leetcode.com/problems/count-good-triplets-in-an-array/,https://github.com/astromanish/CP/blob/master/final_solution/2179.%20Count%20Good%20Triplets%20in%20an%20Array/2179.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2179.%20Count%20Good%20Triplets%20in%20an%20Array/2179.py,Not started,,,,Tree,O(nlogn),O(n),,"BIT, Fenwick Tree"
2612,Minimum Reverse Operations,https://leetcode.com/problems/minimum-reverse-operations/,https://github.com/astromanish/CP/blob/master/final_solution/2612.%20Minimum%20Reverse%20Operations/2612.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2612.%20Minimum%20Reverse%20Operations/2612.py,Not started,,,,Breadth-First Search,O(n),O(n),,"BFS, BST, Sorted List, Union Find"
2105,Watering Plants II,https://leetcode.com/problems/watering-plants-ii/,https://github.com/astromanish/CP/blob/master/final_solution/2105.%20Watering%20Plants%20II/2105.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2105.%20Watering%20Plants%20II/2105.py,Not started,,,,Two Pointers,O(n),O(1),,Simulation
2121,Intervals Between Identical Elements,https://leetcode.com/problems/intervals-between-identical-elements/,https://github.com/astromanish/CP/blob/master/final_solution/2121.%20Intervals%20Between%20Identical%20Elements/2121.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2121.%20Intervals%20Between%20Identical%20Elements/2121.py,Not started,,,,Array,O(n),O(n),,Prefix Sum
2461,Maximum Sum of Distinct Subarrays With Length K,https://leetcode.com/problems/maximum-sum-of-distinct-subarrays-with-length-k/,https://github.com/astromanish/CP/blob/master/final_solution/2461.%20Maximum%20Sum%20of%20Distinct%20Subarrays%20With%20Length%20K/2461.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2461.%20Maximum%20Sum%20of%20Distinct%20Subarrays%20With%20Length%20K/2461.py,Not started,,,,Two Pointers,O(n),O(k),,Two Pointers
2736,Maximum Sum Queries,https://leetcode.com/problems/maximum-sum-queries/,https://github.com/astromanish/CP/blob/master/final_solution/2736.%20Maximum%20Sum%20Queries/2736.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2736.%20Maximum%20Sum%20Queries/2736.py,Not started,,,,Stack,O(nlogn + mlogm + mlogn),O(n + m),,"Binary Search, Mono Stack, Sort"
2384,Largest Palindromic Number,https://leetcode.com/problems/largest-palindromic-number/,https://github.com/astromanish/CP/blob/master/final_solution/2384.%20Largest%20Palindromic%20Number/2384.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2384.%20Largest%20Palindromic%20Number/2384.py,Not started,,,,Greedy,O(n),O(1),,"Freq Table, Greedy"
2232,Minimize Result by Adding Parentheses to Expression,https://leetcode.com/problems/minimize-result-by-adding-parentheses-to-expression/,https://github.com/astromanish/CP/blob/master/final_solution/2232.%20Minimize%20Result%20by%20Adding%20Parentheses%20to%20Expression/2232.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2232.%20Minimize%20Result%20by%20Adding%20Parentheses%20to%20Expression/2232.py,Not started,,,,String,O(n^2),O(1),,Brute Force
2585,Number of Ways to Earn Points,https://leetcode.com/problems/number-of-ways-to-earn-points/,https://github.com/astromanish/CP/blob/master/final_solution/2585.%20Number%20of%20Ways%20to%20Earn%20Points/2585.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2585.%20Number%20of%20Ways%20to%20Earn%20Points/2585.py,Not started,,,,Dynamic Programming,O(n * t * c),O(t),,Knapsack DP
2577,Minimum Time to Visit a Cell In a Grid,https://leetcode.com/problems/minimum-time-to-visit-a-cell-in-a-grid/,https://github.com/astromanish/CP/blob/master/final_solution/2577.%20Minimum%20Time%20to%20Visit%20a%20Cell%20In%20a%20Grid/2577.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2577.%20Minimum%20Time%20to%20Visit%20a%20Cell%20In%20a%20Grid/2577.py,Not started,,,,Breadth-First Search,O(m * n * log\(m * n\)),O(m * n),,`Dijkstra's Algorithm`
2641,Cousins in Binary Tree II,https://leetcode.com/problems/cousins-in-binary-tree-ii/,https://github.com/astromanish/CP/blob/master/final_solution/2641.%20Cousins%20in%20Binary%20Tree%20II/2641.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2641.%20Cousins%20in%20Binary%20Tree%20II/2641.py,Not started,,,,Breadth-First Search,O(n),O(w),,BFS
2064,Minimized Maximum of Products Distributed to Any Store,https://leetcode.com/problems/minimized-maximum-of-products-distributed-to-any-store/,https://github.com/astromanish/CP/blob/master/final_solution/2064.%20Minimized%20Maximum%20of%20Products%20Distributed%20to%20Any%20Store/2064.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2064.%20Minimized%20Maximum%20of%20Products%20Distributed%20to%20Any%20Store/2064.py,Not started,,,,Binary Search,O(nlogm),O(1),,
2514,Count Anagrams,https://leetcode.com/problems/count-anagrams/,https://github.com/astromanish/CP/blob/master/final_solution/2514.%20Count%20Anagrams/2514.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2514.%20Count%20Anagrams/2514.py,Not started,,,,Mathematics,O(n),O(n),,"Combinatorics, Math"
2457,Minimum Addition to Make Integer Beautiful,https://leetcode.com/problems/minimum-addition-to-make-integer-beautiful/,https://github.com/astromanish/CP/blob/master/final_solution/2457.%20Minimum%20Addition%20to%20Make%20Integer%20Beautiful/2457.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2457.%20Minimum%20Addition%20to%20Make%20Integer%20Beautiful/2457.py,Not started,,,,Greedy,O(logn),O(1),,Greedy
2207,Maximize Number of Subsequences in a String,https://leetcode.com/problems/maximize-number-of-subsequences-in-a-string/,https://github.com/astromanish/CP/blob/master/final_solution/2207.%20Maximize%20Number%20of%20Subsequences%20in%20a%20String/2207.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2207.%20Maximize%20Number%20of%20Subsequences%20in%20a%20String/2207.py,Not started,,,,Greedy,O(n),O(1),,"Counting, Greedy"
2155,All Divisions With the Highest Score of a Binary Array,https://leetcode.com/problems/all-divisions-with-the-highest-score-of-a-binary-array/,https://github.com/astromanish/CP/blob/master/final_solution/2155.%20All%20Divisions%20With%20the%20Highest%20Score%20of%20a%20Binary%20Array/2155.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2155.%20All%20Divisions%20With%20the%20Highest%20Score%20of%20a%20Binary%20Array/2155.py,Not started,,,,Array,O(n),O(1),,Prefix Sum
2593,Find Score of an Array After Marking All Elements,https://leetcode.com/problems/find-score-of-an-array-after-marking-all-elements/,https://github.com/astromanish/CP/blob/master/final_solution/2593.%20Find%20Score%20of%20an%20Array%20After%20Marking%20All%20Elements/2593.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2593.%20Find%20Score%20of%20an%20Array%20After%20Marking%20All%20Elements/2593.py,Not started,,,,Simulation,O(nlogn),O(n),,"Hash Table, Simulation, Sort"
2460,Apply Operations to an Array,https://leetcode.com/problems/apply-operations-to-an-array/,https://github.com/astromanish/CP/blob/master/final_solution/2460.%20Apply%20Operations%20to%20an%20Array/2460.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2460.%20Apply%20Operations%20to%20an%20Array/2460.py,Not started,,,,Array,O(n),O(1),,"Array, Inplace"
2579,Count Total Number of Colored Cells,https://leetcode.com/problems/count-total-number-of-colored-cells/,https://github.com/astromanish/CP/blob/master/final_solution/2579.%20Count%20Total%20Number%20of%20Colored%20Cells/2579.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2579.%20Count%20Total%20Number%20of%20Colored%20Cells/2579.py,Not started,,,,Mathematics,O(1),O(1),,Math
2039,The Time When the Network Becomes Idle,https://leetcode.com/problems/the-time-when-the-network-becomes-idle/,https://github.com/astromanish/CP/blob/master/final_solution/2039.%20The%20Time%20When%20the%20Network%20Becomes%20Idle/2039.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2039.%20The%20Time%20When%20the%20Network%20Becomes%20Idle/2039.py,Not started,,,,Breadth-First Search,O(\,E\,,E\
2421,Number of Good Paths,https://leetcode.com/problems/number-of-good-paths/,https://github.com/astromanish/CP/blob/master/final_solution/2421.%20Number%20of%20Good%20Paths/2421.cpp,,Not started,,,,Tree,O(nlogn),O(n),,"Sort, Union Find"
2044,Count Number of Maximum Bitwise-OR Subsets,https://leetcode.com/problems/count-number-of-maximum-bitwise-or-subsets/,https://github.com/astromanish/CP/blob/master/final_solution/2044.%20Count%20Number%20of%20Maximum%20Bitwise-OR%20Subsets/2044.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2044.%20Count%20Number%20of%20Maximum%20Bitwise-OR%20Subsets/2044.py,Not started,,,,Dynamic Programming,"O(min(2^n, m * n))","O(min(2^n, m))",,DP
2208,Minimum Operations to Halve Array Sum,https://leetcode.com/problems/minimum-operations-to-halve-array-sum/,https://github.com/astromanish/CP/blob/master/final_solution/2208.%20Minimum%20Operations%20to%20Halve%20Array%20Sum/2208.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2208.%20Minimum%20Operations%20to%20Halve%20Array%20Sum/2208.py,Not started,,,,Binary Heap,O(nlogn),O(n),,Heap
2829,Determine the Minimum Sum of a k-avoiding Array,https://leetcode.com/problems/determine-the-minimum-sum-of-a-k-avoiding-array/,https://github.com/astromanish/CP/blob/master/final_solution/2829.%20Determine%20the%20Minimum%20Sum%20of%20a%20k-avoiding%20Array/2829.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2829.%20Determine%20the%20Minimum%20Sum%20of%20a%20k-avoiding%20Array/2829.py,Not started,,,,Constructive Algorithms,O(1),O(1),,"Constructive Algorithms, Greedy, Math"
2739,Total Distance Traveled,https://leetcode.com/problems/total-distance-traveled/,https://github.com/astromanish/CP/blob/master/final_solution/2739.%20Total%20Distance%20Traveled/2739.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2739.%20Total%20Distance%20Traveled/2739.py,Not started,,,,Mathematics,O(1),O(1),,Math
2374,Node With Highest Edge Score,https://leetcode.com/problems/node-with-highest-edge-score/,https://github.com/astromanish/CP/blob/master/final_solution/2374.%20Node%20With%20Highest%20Edge%20Score/2374.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2374.%20Node%20With%20Highest%20Edge%20Score/2374.py,Not started,,,,Hash Table,O(n),O(n),,Hash Table
2646,Minimize the Total Price of the Trips,https://leetcode.com/problems/minimize-the-total-price-of-the-trips/,https://github.com/astromanish/CP/blob/master/final_solution/2646.%20Minimize%20the%20Total%20Price%20of%20the%20Trips/2646.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2646.%20Minimize%20the%20Total%20Price%20of%20the%20Trips/2646.py,Not started,,,,Dynamic Programming,O(t * n),O(n),,"DFS, Tree DP"
2396,Strictly Palindromic Number,https://leetcode.com/problems/strictly-palindromic-number/,https://github.com/astromanish/CP/blob/master/final_solution/2396.%20Strictly%20Palindromic%20Number/2396.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2396.%20Strictly%20Palindromic%20Number/2396.py,Not started,,,,Mathematics,O(1),O(1),,Math
2656,Maximum Sum With Exactly K Elements,https://leetcode.com/problems/maximum-sum-with-exactly-k-elements/,https://github.com/astromanish/CP/blob/master/final_solution/2656.%20Maximum%20Sum%20With%20Exactly%20K%20Elements/2656.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2656.%20Maximum%20Sum%20With%20Exactly%20K%20Elements/2656.py,Not started,,,,Mathematics,O(n),O(1),,Math
2481,Minimum Cuts to Divide a Circle,https://leetcode.com/problems/minimum-cuts-to-divide-a-circle/,https://github.com/astromanish/CP/blob/master/final_solution/2481.%20Minimum%20Cuts%20to%20Divide%20a%20Circle/2481.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2481.%20Minimum%20Cuts%20to%20Divide%20a%20Circle/2481.py,Not started,,,,Mathematics,O(1),O(1),,Math
2053,Kth Distinct String in an Array,https://leetcode.com/problems/kth-distinct-string-in-an-array/,https://github.com/astromanish/CP/blob/master/final_solution/2053.%20Kth%20Distinct%20String%20in%20an%20Array/2053.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2053.%20Kth%20Distinct%20String%20in%20an%20Array/2053.py,Not started,,,,Hash Table,O(n),O(n),,
2186,Minimum Number of Steps to Make Two Strings Anagram II,https://leetcode.com/problems/minimum-number-of-steps-to-make-two-strings-anagram-ii/,https://github.com/astromanish/CP/blob/master/final_solution/2186.%20Minimum%20Number%20of%20Steps%20to%20Make%20Two%20Strings%20Anagram%20II/2186.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2186.%20Minimum%20Number%20of%20Steps%20to%20Make%20Two%20Strings%20Anagram%20II/2186.py,Not started,,,,String,O(n),O(1),,
2556,Disconnect Path in a Binary Matrix by at Most One Flip,https://leetcode.com/problems/disconnect-path-in-a-binary-matrix-by-at-most-one-flip/,https://github.com/astromanish/CP/blob/master/final_solution/2556.%20Disconnect%20Path%20in%20a%20Binary%20Matrix%20by%20at%20Most%20One%20Flip/2556.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2556.%20Disconnect%20Path%20in%20a%20Binary%20Matrix%20by%20at%20Most%20One%20Flip/2556.py,Not started,,,,Dynamic Programming,O(m * n),O(m + n),,"DFS, DP"
2607,Make K-Subarray Sums Equal,https://leetcode.com/problems/make-k-subarray-sums-equal/,https://github.com/astromanish/CP/blob/master/final_solution/2607.%20Make%20K-Subarray%20Sums%20Equal/2607.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2607.%20Make%20K-Subarray%20Sums%20Equal/2607.py,Not started,,,,Greedy,O(n),O(n),,"Greedy, Math, Quick Select"
2540,Minimum Common Value,https://leetcode.com/problems/minimum-common-value/,https://github.com/astromanish/CP/blob/master/final_solution/2540.%20Minimum%20Common%20Value/2540.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2540.%20Minimum%20Common%20Value/2540.py,Not started,,,,Two Pointers,O(n),O(1),,Two Pointers
2729,Check if The Number is Fascinating,https://leetcode.com/problems/check-if-the-number-is-fascinating/,https://github.com/astromanish/CP/blob/master/final_solution/2729.%20Check%20if%20The%20Number%20is%20Fascinating/2729.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2729.%20Check%20if%20The%20Number%20is%20Fascinating/2729.py,Not started,,,,String,O(logn),O(1),,"Bitmasks, String"
2274,Maximum Consecutive Floors Without Special Floors,https://leetcode.com/problems/maximum-consecutive-floors-without-special-floors/,https://github.com/astromanish/CP/blob/master/final_solution/2274.%20Maximum%20Consecutive%20Floors%20Without%20Special%20Floors/2274.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2274.%20Maximum%20Consecutive%20Floors%20Without%20Special%20Floors/2274.py,Not started,,,,Array,O(nlogn),O(1),,Sort
2407,Longest Increasing Subsequence II,https://leetcode.com/problems/longest-increasing-subsequence-ii/,https://github.com/astromanish/CP/blob/master/final_solution/2407.%20Longest%20Increasing%20Subsequence%20II/2407.cpp,,Not started,,,,Array,O(nlogn),O(n),,"Coordinate Compression, Segment Tree"
2166,Design Bitset,https://leetcode.com/problems/design-bitset/,https://github.com/astromanish/CP/blob/master/final_solution/2166.%20Design%20Bitset/2166.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2166.%20Design%20Bitset/2166.py,Not started,,,,Design,ctor: O(n)<br>fix: O(1)<br>fix: O(1)<br>unfix: O(1)<br>flip: O(1)<br>all: O(1)<br>one: O(1)<br>count: O(1)<br>toString: O(n),O(n),,
2523,Closest Prime Numbers in Range,https://leetcode.com/problems/closest-prime-numbers-in-range/,https://github.com/astromanish/CP/blob/master/final_solution/2523.%20Closest%20Prime%20Numbers%20in%20Range/2523.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2523.%20Closest%20Prime%20Numbers%20in%20Range/2523.py,Not started,,,,Mathematics,precompute: O(MAXN * log(MAXN))<br>runtime: O(log(MAXN)),O(MAXN),,"Number Theory, Segment Tree, `Linear Sieve of Eratosthenes`"
2221,Find Triangular Sum of an Array,https://leetcode.com/problems/find-triangular-sum-of-an-array/,https://github.com/astromanish/CP/blob/master/final_solution/2221.%20Find%20Triangular%20Sum%20of%20an%20Array/2221.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2221.%20Find%20Triangular%20Sum%20of%20an%20Array/2221.py,Not started,,,,Mathematics,O(n),O(1),,"Combinatorics, Number Thoery, Simulation"
2136,Earliest Possible Day of Full Bloom,https://leetcode.com/problems/earliest-possible-day-of-full-bloom/,https://github.com/astromanish/CP/blob/master/final_solution/2136.%20Earliest%20Possible%20Day%20of%20Full%20Bloom/2136.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2136.%20Earliest%20Possible%20Day%20of%20Full%20Bloom/2136.py,Not started,,,,Greedy,O(nlogn),O(n),,Greedy
2732,Find a Good Subset of the Matrix,https://leetcode.com/problems/find-a-good-subset-of-the-matrix/,https://github.com/astromanish/CP/blob/master/final_solution/2732.%20Find%20a%20Good%20Subset%20of%20the%20Matrix/2732.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2732.%20Find%20a%20Good%20Subset%20of%20the%20Matrix/2732.py,Not started,,,,Constructive Algorithms,O(m * 2^n),O(2^n),,"Bitmasks, Constructive Algorithms, Greedy"
2521,Distinct Prime Factors of Product of Array,https://leetcode.com/problems/distinct-prime-factors-of-product-of-array/,https://github.com/astromanish/CP/blob/master/final_solution/2521.%20Distinct%20Prime%20Factors%20of%20Product%20of%20Array/2521.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2521.%20Distinct%20Prime%20Factors%20of%20Product%20of%20Array/2521.py,Not started,,,,Mathematics,precompute: O(sqrt(MAXN))<br>runtime: O(m + nlog(logn)),O(sqrt(MAXN)),,"Number Theory, `Linear Sieve of Eratosthenes`"
2512,Reward Top K Students,https://leetcode.com/problems/reward-top-k-students/,https://github.com/astromanish/CP/blob/master/final_solution/2512.%20Reward%20Top%20K%20Students/2512.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2512.%20Reward%20Top%20K%20Students/2512.py,Not started,,,,Sort,O(pf * l + nf * l + n * l + klogk),O(pf * l + nf * l + n),,"Partial Sort, Quick Select"
130,Surrounded Regions,https://leetcode.com/problems/surrounded-regions/,https://github.com/astromanish/CP/blob/master/final_solution/0130.%20Surrounded%20Regions/0130.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0130.%20Surrounded%20Regions/0130.py,Not started,DFS / BFS / Union Find,,,Depth-First Search,,,,
2708,Maximum Strength of a Group,https://leetcode.com/problems/maximum-strength-of-a-group/,https://github.com/astromanish/CP/blob/master/final_solution/2708.%20Maximum%20Strength%20of%20a%20Group/2708.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2708.%20Maximum%20Strength%20of%20a%20Group/2708.py,Not started,,,,Greedy,O(n),O(1),,Greedy
2176,Count Equal and Divisible Pairs in an Array,https://leetcode.com/problems/count-equal-and-divisible-pairs-in-an-array/,https://github.com/astromanish/CP/blob/master/final_solution/2176.%20Count%20Equal%20and%20Divisible%20Pairs%20in%20an%20Array/2176.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2176.%20Count%20Equal%20and%20Divisible%20Pairs%20in%20an%20Array/2176.py,Not started,,,,Mathematics,O(nlogk + n * sqrt(k)),O(n + sqrt(k)),,Math
133,Clone Graph,https://leetcode.com/problems/clone-graph/,https://github.com/astromanish/CP/blob/master/final_solution/0133.%20Clone%20Graph/0133.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0133.%20Clone%20Graph/0133.py,Not started,Graph / DFS / BFS,,Hash and DFS or BFS,Graph,,,,
2369,Check if There is a Valid Partition For The Array,https://leetcode.com/problems/check-if-there-is-a-valid-partition-for-the-array/,https://github.com/astromanish/CP/blob/master/final_solution/2369.%20Check%20if%20There%20is%20a%20Valid%20Partition%20For%20The%20Array/2369.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2369.%20Check%20if%20There%20is%20a%20Valid%20Partition%20For%20The%20Array/2369.py,Not started,,,,Dynamic Programming,O(n),O(1),,DP
2671,Frequency Tracker,https://leetcode.com/problems/frequency-tracker/,https://github.com/astromanish/CP/blob/master/final_solution/2671.%20Frequency%20Tracker/2671.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2671.%20Frequency%20Tracker/2671.py,Not started,,,,Design,ctor: O(1)<br>add: O(1)<br>deleteOne: O(1)<br>hasFrequency: O(1),"O(min(n, r))",,Freq Table
2589,Minimum Time to Complete All Tasks,https://leetcode.com/problems/minimum-time-to-complete-all-tasks/,https://github.com/astromanish/CP/blob/master/final_solution/2589.%20Minimum%20Time%20to%20Complete%20All%20Tasks/2589.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2589.%20Minimum%20Time%20to%20Complete%20All%20Tasks/2589.py,Not started,,,,Greedy,O(nlogn + n * r),O(r),,"Greedy, Sort"
523,Continuous Subarray Sum,https://leetcode.com/problems/continuous-subarray-sum/,https://github.com/astromanish/CP/blob/master/final_solution/0523.%20Continuous%20Subarray%20Sum/0523.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0523.%20Continuous%20Subarray%20Sum/0523.py,Not started,Dynamic Programming,,O(n) solution using dict(),Dynamic Programming,,,,
2162,Minimum Cost to Set Cooking Time,https://leetcode.com/problems/minimum-cost-to-set-cooking-time/,https://github.com/astromanish/CP/blob/master/final_solution/2162.%20Minimum%20Cost%20to%20Set%20Cooking%20Time/2162.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2162.%20Minimum%20Cost%20to%20Set%20Cooking%20Time/2162.py,Not started,,,,Simulation,O(1),O(1),,
2602,Minimum Operations to Make All Array Elements Equal,https://leetcode.com/problems/minimum-operations-to-make-all-array-elements-equal/,https://github.com/astromanish/CP/blob/master/final_solution/2602.%20Minimum%20Operations%20to%20Make%20All%20Array%20Elements%20Equal/2602.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2602.%20Minimum%20Operations%20to%20Make%20All%20Array%20Elements%20Equal/2602.py,Not started,,,,Binary Search,O(nlogn + qlogn),O(n),,"Binary Search, Prefix Sum, Sort"
2770,Maximum Number of Jumps to Reach the Last Index,https://leetcode.com/problems/maximum-number-of-jumps-to-reach-the-last-index/,https://github.com/astromanish/CP/blob/master/final_solution/2770.%20Maximum%20Number%20of%20Jumps%20to%20Reach%20the%20Last%20Index/2770.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2770.%20Maximum%20Number%20of%20Jumps%20to%20Reach%20the%20Last%20Index/2770.py,Not started,,,,Dynamic Programming,O(n^2),O(n),,DP
2419,Longest Subarray With Maximum Bitwise AND,https://leetcode.com/problems/longest-subarray-with-maximum-bitwise-and/,https://github.com/astromanish/CP/blob/master/final_solution/2419.%20Longest%20Subarray%20With%20Maximum%20Bitwise%20AND/2419.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2419.%20Longest%20Subarray%20With%20Maximum%20Bitwise%20AND/2419.py,Not started,,,,Bit Manipulation,O(n),O(1),,Bit Manipulation
2103,Rings and Rods,https://leetcode.com/problems/rings-and-rods/,https://github.com/astromanish/CP/blob/master/final_solution/2103.%20Rings%20and%20Rods/2103.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2103.%20Rings%20and%20Rods/2103.py,Not started,,,,String,O(n),O(1),,
2603,Collect Coins in a Tree,https://leetcode.com/problems/collect-coins-in-a-tree/,https://github.com/astromanish/CP/blob/master/final_solution/2603.%20Collect%20Coins%20in%20a%20Tree/2603.cpp,https://github.com/astromanish/CP/blob/master/final_solution/2603.%20Collect%20Coins%20in%20a%20Tree/2603.py,Not started,,,,Breadth-First Search,O(n),O(n),,"BFS, Tree"
