Question No.,Name,Problem Link,C++ Solution Link,Python Solution Link,Status,Category,Difficulty,Basic Idea,Section,Time Complexity,Space Complexity,Premium,Tags
107,Binary Tree Level Order Traversal II,https://leetcode.com/problems/binary-tree-level-order-traversal-ii/,https://github.com/astromanish/CP/blob/master/final_solution/0107.%20Binary%20Tree%20Level%20Order%20Traversal%20II/0107.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0107.%20Binary%20Tree%20Level%20Order%20Traversal%20II/0107.py,Not started,Tree,Easy,,Tree,,,,Tree
100,Same Tree,https://leetcode.com/problems/same-tree/,https://github.com/astromanish/CP/blob/master/final_solution/0100.%20Same%20Tree/0100.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0100.%20Same%20Tree/0100.py,Not started,Tree / DFS,Easy,,Tree,,,,Tree / DFS
1323,Maximum 69 Number,https://leetcode.com/problems/maximum-69-number/,https://github.com/astromanish/CP/blob/master/final_solution/1323.%20Maximum%2069%20Number/1323.cpp,https://github.com/astromanish/CP/blob/master/final_solution/1323.%20Maximum%2069%20Number/1323.py,Not started,,Easy,"9 is greater than 6, so change first 6 to 9 from left if exist, O(n) and O(1)",,,,,nan
557,Reverse Words in a String III,https://leetcode.com/problems/reverse-words-in-a-string-iii/,https://github.com/astromanish/CP/blob/master/final_solution/0557.%20Reverse%20Words%20in%20a%20String%20III/0557.cpp,,Not started,,Easy,"String handle: Split with space than reverse word, O(n) and O(n). Better solution is that reverse can be O(1) space in array.",,,,,nan
953,Verifying an Alien Dictionary,https://leetcode.com/problems/verifying-an-alien-dictionary/,https://github.com/astromanish/CP/blob/master/final_solution/0953.%20Verifying%20an%20Alien%20Dictionary/0953.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0953.%20Verifying%20an%20Alien%20Dictionary/0953.py,Not started,,Easy,"Use hashmap to store index of each value, then create a comparator based on this index, O(n) and O(n)",,,,,nan
849,Maximize Distance to Closest Person,https://leetcode.com/problems/maximize-distance-to-closest-person/,https://github.com/astromanish/CP/blob/master/final_solution/0849.%20Maximize%20Distance%20to%20Closest%20Person/0849.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0849.%20Maximize%20Distance%20to%20Closest%20Person/0849.py,Not started,Array,Easy,,Array,,,,Array
453,Minimum Moves to Equal Array Elements,https://leetcode.com/problems/minimum-moves-to-equal-array-elements/,https://github.com/astromanish/CP/blob/master/final_solution/0453.%20Minimum%20Moves%20to%20Equal%20Array%20Elements/0453.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0453.%20Minimum%20Moves%20to%20Equal%20Array%20Elements/0453.py,Not started,,Easy,,,,,,nan
1266,Minimum Time Visiting All Points,https://leetcode.com/problems/minimum-time-visiting-all-points/,https://github.com/astromanish/CP/blob/master/final_solution/1266.%20Minimum%20Time%20Visiting%20All%20Points/1266.cpp,https://github.com/astromanish/CP/blob/master/final_solution/1266.%20Minimum%20Time%20Visiting%20All%20Points/1266.py,Not started,,Easy,,,,,,nan
1252,Cells with Odd Values in a Matrix,https://leetcode.com/problems/cells-with-odd-values-in-a-matrix/,https://github.com/astromanish/CP/blob/master/final_solution/1252.%20Cells%20with%20Odd%20Values%20in%20a%20Matrix/1252.cpp,https://github.com/astromanish/CP/blob/master/final_solution/1252.%20Cells%20with%20Odd%20Values%20in%20a%20Matrix/1252.py,Not started,,Easy,,,,,,nan
217,Contains Duplicate,https://leetcode.com/problems/contains-duplicate/,https://github.com/astromanish/CP/blob/master/final_solution/0217.%20Contains%20Duplicate/0217.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0217.%20Contains%20Duplicate/0217.py,Not started,,Easy,,,,,,nan
604,Design Compressed String Iterator,https://leetcode.com/problems/design-compressed-string-iterator/,https://github.com/astromanish/CP/blob/master/final_solution/0604.%20Design%20Compressed%20String%20Iterator/0604.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0604.%20Design%20Compressed%20String%20Iterator/0604.py,Not started,,Easy,,,,,,nan
657,Robot Return to Origin,https://leetcode.com/problems/robot-return-to-origin/,https://github.com/astromanish/CP/blob/master/final_solution/0657.%20Robot%20Return%20to%20Origin/0657.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0657.%20Robot%20Return%20to%20Origin/0657.py,Not started,,Easy,,,,,,nan
383,Ransom Note,https://leetcode.com/problems/ransom-note/,https://github.com/astromanish/CP/blob/master/final_solution/0383.%20Ransom%20Note/0383.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0383.%20Ransom%20Note/0383.py,Not started,,Easy,"Get letter frequency (table or hash map) of magazine, then check randomNote frequency",,,,,nan
720,Longest Word in Dictionary,https://leetcode.com/problems/longest-word-in-dictionary/,https://github.com/astromanish/CP/blob/master/final_solution/0720.%20Longest%20Word%20in%20Dictionary/0720.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0720.%20Longest%20Word%20in%20Dictionary/0720.py,Not started,Hash Table / Trie,Easy,"1. Brute Force, O(sum(w^2)) and O(w)<br>2. Tire Tree, O(sum(w) and O(w))<br>3. Sort and word without last char, O(nlogn + sum(w)) and O(w)",Hash Table,,,,Hash Table / Trie
1237,Find Positive Integer Solution for a Given Equation,https://leetcode.com/problems/find-positive-integer-solution-for-a-given-equation/,https://github.com/astromanish/CP/blob/master/final_solution/1237.%20Find%20Positive%20Integer%20Solution%20for%20a%20Given%20Equation/1237.cpp,https://github.com/astromanish/CP/blob/master/final_solution/1237.%20Find%20Positive%20Integer%20Solution%20for%20a%20Given%20Equation/1237.py,Not started,,Easy,,,,,,nan
686,Repeated String Match,https://leetcode.com/problems/repeated-string-match/,https://github.com/astromanish/CP/blob/master/final_solution/0686.%20Repeated%20String%20Match/0686.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0686.%20Repeated%20String%20Match/0686.py,Not started,String,Easy,,String,,,,String
758,Bold Words in String,https://leetcode.com/problems/bold-words-in-string/,https://github.com/astromanish/CP/blob/master/final_solution/0758.%20Bold%20Words%20in%20String/0758.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0758.%20Bold%20Words%20in%20String/0758.py,Not started,String,Easy,,String,,,,String
1317,Convert Integer to the Sum of Two No-Zero Integers,https://leetcode.com/problems/convert-integer-to-the-sum-of-two-no-zero-integers/,https://github.com/astromanish/CP/blob/master/final_solution/1317.%20Convert%20Integer%20to%20the%20Sum%20of%20Two%20No-Zero%20Integers/1317.cpp,https://github.com/astromanish/CP/blob/master/final_solution/1317.%20Convert%20Integer%20to%20the%20Sum%20of%20Two%20No-Zero%20Integers/1317.py,Not started,,Easy,,,,,,nan
35,Search Insert Position,https://leetcode.com/problems/search-insert-position/,https://github.com/astromanish/CP/blob/master/final_solution/0035.%20Search%20Insert%20Position/0035.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0035.%20Search%20Insert%20Position/0035.py,Not started,,Easy,Binary Search,,,,,nan
706,Design HashMap,https://leetcode.com/problems/design-hashmap/,https://github.com/astromanish/CP/blob/master/final_solution/0706.%20Design%20HashMap/0706.cpp,,Not started,,Easy,"Hash implementation, mod is fine. Be careful about key conflict and key remove.",,,,,nan
942,DI String Match,https://leetcode.com/problems/di-string-match/,https://github.com/astromanish/CP/blob/master/final_solution/0942.%20DI%20String%20Match/0942.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0942.%20DI%20String%20Match/0942.py,Not started,,Easy,,,,,,nan
561,Array Partition I,https://leetcode.com/problems/array-partition-i/,https://github.com/astromanish/CP/blob/master/final_solution/0561.%20Array%20Partition%20I/0561.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0561.%20Array%20Partition%20I/0561.py,Not started,,Easy,,,,,,nan
599,Minimum Index Sum of Two Lists,https://leetcode.com/problems/minimum-index-sum-of-two-lists/,https://github.com/astromanish/CP/blob/master/final_solution/0599.%20Minimum%20Index%20Sum%20of%20Two%20Lists/0599.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0599.%20Minimum%20Index%20Sum%20of%20Two%20Lists/0599.py,Not started,,Easy,,,,,,nan
766,Toeplitz Matrix,https://leetcode.com/problems/toeplitz-matrix/,https://github.com/astromanish/CP/blob/master/final_solution/0766.%20Toeplitz%20Matrix/0766.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0766.%20Toeplitz%20Matrix/0766.py,Not started,Array,Easy,"Check from top left to bottom right, i,j == i + 1, j + 1.",Array,,,,Array
559,Maximum Depth of N-ary Tree,https://leetcode.com/problems/maximum-depth-of-n-ary-tree/,https://github.com/astromanish/CP/blob/master/final_solution/0559.%20Maximum%20Depth%20of%20N-ary%20Tree/0559.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0559.%20Maximum%20Depth%20of%20N-ary%20Tree/0559.py,Not started,,Easy,,,,,,nan
1013,Partition Array Into Three Parts With Equal Sum,https://leetcode.com/problems/partition-array-into-three-parts-with-equal-sum/,https://github.com/astromanish/CP/blob/master/final_solution/1013.%20Partition%20Array%20Into%20Three%20Parts%20With%20Equal%20Sum/1013.cpp,https://github.com/astromanish/CP/blob/master/final_solution/1013.%20Partition%20Array%20Into%20Three%20Parts%20With%20Equal%20Sum/1013.py,Not started,,Easy,,,,,,nan
104,Maximum Depth of Binary Tree,https://leetcode.com/problems/maximum-depth-of-binary-tree/,https://github.com/astromanish/CP/blob/master/final_solution/0104.%20Maximum%20Depth%20of%20Binary%20Tree/0104.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0104.%20Maximum%20Depth%20of%20Binary%20Tree/0104.py,Not started,Tree,Easy,,Tree,,,,Tree
231,Power of Two,https://leetcode.com/problems/power-of-two/,https://github.com/astromanish/CP/blob/master/final_solution/0231.%20Power%20of%20Two/0231.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0231.%20Power%20of%20Two/0231.py,Not started,Bit Manipulation,Easy,,Bit Manipulation,,,,Bit Manipulation
168,Excel Sheet Column Title,https://leetcode.com/problems/excel-sheet-column-title/,https://github.com/astromanish/CP/blob/master/final_solution/0168.%20Excel%20Sheet%20Column%20Title/0168.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0168.%20Excel%20Sheet%20Column%20Title/0168.py,Not started,Math,Easy,,Mathematics,,,,Math
101,Symmetric Tree,https://leetcode.com/problems/symmetric-tree/,https://github.com/astromanish/CP/blob/master/final_solution/0101.%20Symmetric%20Tree/0101.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0101.%20Symmetric%20Tree/0101.py,Done,Tree,Easy,,Tree,,,,Tree
1287,Element Appearing More Than 25% In Sorted Array,https://leetcode.com/problems/element-appearing-more-than-25%-in-sorted-array/,https://github.com/astromanish/CP/blob/master/final_solution/1287.%20Element%20Appearing%20More%20Than%2025%25%20In%20Sorted%20Array/1287.cpp,https://github.com/astromanish/CP/blob/master/final_solution/1287.%20Element%20Appearing%20More%20Than%2025%25%20In%20Sorted%20Array/1287.py,Not started,,Easy,,,,,,nan
624,Maximum Distance in Arrays,https://leetcode.com/problems/maximum-distance-in-arrays/,https://github.com/astromanish/CP/blob/master/final_solution/0624.%20Maximum%20Distance%20in%20Arrays/0624.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0624.%20Maximum%20Distance%20in%20Arrays/0624.py,Not started,,Easy,,,,,,nan
532,K-diff Pairs in an Array,https://leetcode.com/problems/k-diff-pairs-in-an-array/,https://github.com/astromanish/CP/blob/master/final_solution/0532.%20K-diff%20Pairs%20in%20an%20Array/0532.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0532.%20K-diff%20Pairs%20in%20an%20Array/0532.py,Not started,,Easy,,,,,,nan
28,Implement strStr(),https://leetcode.com/problems/implement-strstr()/,https://github.com/astromanish/CP/blob/master/final_solution/0028.%20Implement%20strStr%28%29/0028.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0028.%20Implement%20strStr%28%29/0028.py,Not started,,Easy,1. O(nm) comparison <br>2. KMP,,,,,nan
292,Nim Game,https://leetcode.com/problems/nim-game/,https://github.com/astromanish/CP/blob/master/final_solution/0292.%20Nim%20Game/0292.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0292.%20Nim%20Game/0292.py,Not started,,Easy,,,,,,nan
326,Power of Three,https://leetcode.com/problems/power-of-three/,https://github.com/astromanish/CP/blob/master/final_solution/0326.%20Power%20of%20Three/0326.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0326.%20Power%20of%20Three/0326.py,Not started,,Easy,,,,,,nan
447,Number of Boomerangs,https://leetcode.com/problems/number-of-boomerangs/,https://github.com/astromanish/CP/blob/master/final_solution/0447.%20Number%20of%20Boomerangs/0447.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0447.%20Number%20of%20Boomerangs/0447.py,Not started,,Easy,,,,,,nan
252,Meeting Rooms,https://leetcode.com/problems/meeting-rooms/,https://github.com/astromanish/CP/blob/master/final_solution/0252.%20Meeting%20Rooms/0252.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0252.%20Meeting%20Rooms/0252.py,Not started,Sort,Easy,"1. Sort and compare intervals[i].end with intervals[i+1], O(nlogn) and O(1)<br>2. Sort and check intervals when count >= 2, O(nlogn) and O(n)",Sort,,,,Sort
705,Design HashSet,https://leetcode.com/problems/design-hashset/,https://github.com/astromanish/CP/blob/master/final_solution/0705.%20Design%20HashSet/0705.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0705.%20Design%20HashSet/0705.py,Not started,,Easy,,,,,,nan
724,Find Pivot Index,https://leetcode.com/problems/find-pivot-index/,https://github.com/astromanish/CP/blob/master/final_solution/0724.%20Find%20Pivot%20Index/0724.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0724.%20Find%20Pivot%20Index/0724.py,Not started,Array,Easy,"Seach the array to find a place where left sum is equal to right sum, O(n) and O(1)",Array,,,,Array
788,Rotated Digits,https://leetcode.com/problems/rotated-digits/,https://github.com/astromanish/CP/blob/master/final_solution/0788.%20Rotated%20Digits/0788.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0788.%20Rotated%20Digits/0788.py,Not started,,Easy,,,,,,nan
189,Rotate Array,https://leetcode.com/problems/rotate-array/,https://github.com/astromanish/CP/blob/master/final_solution/0189.%20Rotate%20Array/0189.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0189.%20Rotate%20Array/0189.py,Not started,,Easy,,,,,,nan
1170,Compare Strings by Frequency of the Smallest Character,https://leetcode.com/problems/compare-strings-by-frequency-of-the-smallest-character/,https://github.com/astromanish/CP/blob/master/final_solution/1170.%20Compare%20Strings%20by%20Frequency%20of%20the%20Smallest%20Character/1170.cpp,https://github.com/astromanish/CP/blob/master/final_solution/1170.%20Compare%20Strings%20by%20Frequency%20of%20the%20Smallest%20Character/1170.py,Not started,,Easy,,,,,,nan
26,Remove Duplicates from Sorted Array,https://leetcode.com/problems/remove-duplicates-from-sorted-array/,https://github.com/astromanish/CP/blob/master/final_solution/0026.%20Remove%20Duplicates%20from%20Sorted%20Array/0026.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0026.%20Remove%20Duplicates%20from%20Sorted%20Array/0026.py,Not started,,Easy,,,,,,nan
206,Reverse Linked List,https://leetcode.com/problems/reverse-linked-list/,https://github.com/astromanish/CP/blob/master/final_solution/0206.%20Reverse%20Linked%20List/0206.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0206.%20Reverse%20Linked%20List/0206.py,Done,Linked List,Easy,"1. Stack, O(n) and O(n)<br>2. Traverse on prev and curr, then curr.next = prev, O(n) and O(1)<br>3. Recursion, O(n) and O(1)",Linked List,,,,Linked List
716,Max Stack,https://leetcode.com/problems/max-stack/,https://github.com/astromanish/CP/blob/master/final_solution/0716.%20Max%20Stack/0716.cpp,,Not started,,Easy,,,,,,nan
993,Cousins in Binary Tree,https://leetcode.com/problems/cousins-in-binary-tree/,https://github.com/astromanish/CP/blob/master/final_solution/0993.%20Cousins%20in%20Binary%20Tree/0993.cpp,,Not started,,Easy,,,,,,nan
696,Count Binary Substrings,https://leetcode.com/problems/count-binary-substrings/,https://github.com/astromanish/CP/blob/master/final_solution/0696.%20Count%20Binary%20Substrings/0696.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0696.%20Count%20Binary%20Substrings/0696.py,Not started,String,Easy,,String,,,,String
653,Two Sum IV - Input is a BST,https://leetcode.com/problems/two-sum-iv---input-is-a-bst/,https://github.com/astromanish/CP/blob/master/final_solution/0653.%20Two%20Sum%20IV%20-%20Input%20is%20a%20BST/0653.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0653.%20Two%20Sum%20IV%20-%20Input%20is%20a%20BST/0653.py,Not started,DFS,Easy,,Depth-First Search,,,,DFS
112,Path Sum,https://leetcode.com/problems/path-sum/,https://github.com/astromanish/CP/blob/master/final_solution/0112.%20Path%20Sum/0112.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0112.%20Path%20Sum/0112.py,Not started,Tree / DFS,Easy,,Tree,,,,Tree / DFS
852,Peak Index in a Mountain Array,https://leetcode.com/problems/peak-index-in-a-mountain-array/,https://github.com/astromanish/CP/blob/master/final_solution/0852.%20Peak%20Index%20in%20a%20Mountain%20Array/0852.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0852.%20Peak%20Index%20in%20a%20Mountain%20Array/0852.py,Not started,,Easy,"1. Scan the array until encountering decline, O(n) and O(1)<br>2. Binary seach with additional check for [i + 1], O(logn) and O(1)",,,,,nan
1207,Unique Number of Occurrences,https://leetcode.com/problems/unique-number-of-occurrences/,https://github.com/astromanish/CP/blob/master/final_solution/1207.%20Unique%20Number%20of%20Occurrences/1207.cpp,https://github.com/astromanish/CP/blob/master/final_solution/1207.%20Unique%20Number%20of%20Occurrences/1207.py,Not started,,Easy,,,,,,nan
970,Powerful Integers,https://leetcode.com/problems/powerful-integers/,https://github.com/astromanish/CP/blob/master/final_solution/0970.%20Powerful%20Integers/0970.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0970.%20Powerful%20Integers/0970.py,Not started,,Easy,,,,,,nan
